drugbank_id	entrez_gene_id	category	actions	
Terfenadine	KCNH2	target	inhibitor	
Alfuzosin	KCNH2	target		
Prazosin	KCNH2	target	inhibitor	
Imipramine	KCNH2	target	inhibitor	
Chlorpromazine	KCNH2	target		
Sotalol	KCNH2	target	inhibitor	
Ciprofloxacin	KCNH2	target		
Doxazosin	KCNH2	target	inhibitor	
Cisapride	KCNH2	target	inhibitor	
Astemizole	KCNH2	target	inhibitor	
Verapamil	KCNH2	target	inhibitor	
Thioridazine	KCNH2	target	inhibitor	
Quinidine	KCNH2	target	inhibitor	
Pimozide	KCNH2	target	inhibitor	
Miconazole	KCNH2	target	inhibitor	
Amiodarone	KCNH2	target	inhibitor	
Carvedilol	KCNH2	target	inhibitor	
Doxepin	KCNH2	target		
Terazosin	KCNH2	target	inhibitor	
Propafenone	KCNH2	target	inhibitor	
Clarithromycin	KCNH2	target		
Halofantrine	KCNH2	target	inhibitor	
Dronedarone	KCNH2	target		
Azimilide	KCNH2	target		
Sertindole	KCNH2	target	inhibitor	
Caffeine	ADORA1	target	antagonist|multitarget	
Theophylline	ADORA1	target	antagonist	
Adenosine	ADORA1	target	agonist	
Dyphylline	ADORA1	target	antagonist	
Pentoxifylline	ADORA1	target	antagonist	
Enprofylline	ADORA1	target		
Gabapentin	ADORA1	target	agonist	
Aminophylline	ADORA1	target	antagonist	
Oxtriphylline	ADORA1	target	antagonist	
Theobromine	ADORA1	target	antagonist	
Defibrotide	ADORA1	target		
Tecadenoson	ADORA1	target		
KW-3902	ADORA1	target		
Naxifylline	ADORA1	target	antagonist	
Caffeine	ADORA2A	target	antagonist|multitarget	
Theophylline	ADORA2A	target	antagonist	
Mefloquine	ADORA2A	target	antagonist	
Adenosine	ADORA2A	target	agonist	
Dyphylline	ADORA2A	target	antagonist	
Pentoxifylline	ADORA2A	target	antagonist	
Enprofylline	ADORA2A	target		
Oxtriphylline	ADORA2A	target	antagonist	
Theobromine	ADORA2A	target	antagonist	
Binodenoson	ADORA2A	target		
Defibrotide	ADORA2A	target		
Apadenoson	ADORA2A	target		
Atl146e	ADORA2A	target		
Regadenoson	ADORA2A	target	agonist	
4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol	ADORA2A	target		
Caffeine	RYR1	target		
Dantrolene	RYR1	target	antagonist	
Suramin	RYR1	target	agonist	
Tetracaine	RYR1	target	modulator	
Caffeine	PRKDC	target		
SF1126	PRKDC	target		
Caffeine	PIK3CD	target		
XL765	PIK3CD	target		
2-((9H-PURIN-6-YLTHIO)METHYL)-5-CHLORO-3-(2-METHOXYPHENYL)QUINAZOLIN-4(3H)-ONE	PIK3CD	target		
Caffeine	PIK3CA	target		
XL147	PIK3CA	target		
XL765	PIK3CA	target		
(1S,6BR,9AS,11R,11BR)-9A,11B-DIMETHYL-1-[(METHYLOXY)METHYL]-3,6,9-TRIOXO-1,6,6B,7,8,9,9A,10,11,11B-DECAHYDRO-3H-FURO[4,3,2-DE]INDENO[4,5-H][2]BENZOPYRAN-11-YL ACETATE	PIK3CA	target		
Caffeine	PIK3CB	target		
XL765	PIK3CB	target		
Caffeine	ATM	target		
Succinylcholine	CHRM2	target	agonist	
Ziprasidone	CHRM2	target	antagonist	
Disopyramide	CHRM2	target	antagonist	
Amitriptyline	CHRM2	target	antagonist	
Ipratropium bromide	CHRM2	target	antagonist	
Olanzapine	CHRM2	target	antagonist	
Metixene	CHRM2	target	antagonist	
Terfenadine	CHRM2	target	binder	
Clozapine	CHRM2	target	antagonist	
Trihexyphenidyl	CHRM2	target	antagonist	
Oxyphencyclimine	CHRM2	target	antagonist	
Procyclidine	CHRM2	target	antagonist	
Ethopropazine	CHRM2	target	antagonist	
Loxapine	CHRM2	target	binder	
Carbachol	CHRM2	target	agonist	
Promazine	CHRM2	target	antagonist	
Hyoscyamine	CHRM2	target	antagonist	
Cyproheptadine	CHRM2	target	antagonist	
Imipramine	CHRM2	target	antagonist	
Methylscopolamine bromide	CHRM2	target	antagonist	
Gallamine Triethiodide	CHRM2	target	antagonist	
Darifenacin	CHRM2	target	antagonist	
Tridihexethyl	CHRM2	target	antagonist	
Triflupromazine	CHRM2	target	antagonist	
Anisotropine Methylbromide	CHRM2	target	antagonist	
Nortriptyline	CHRM2	target	antagonist	
Atropine	CHRM2	target	antagonist	
Nicardipine	CHRM2	target	antagonist	
Paroxetine	CHRM2	target	antagonist	
Homatropine Methylbromide	CHRM2	target	antagonist	
Rocuronium	CHRM2	target	antagonist	
Scopolamine	CHRM2	target	antagonist	
Benzquinamide	CHRM2	target	antagonist	
Propiomazine	CHRM2	target	antagonist	
Cryptenamine	CHRM2	target	antagonist	
Dicyclomine	CHRM2	target	antagonist	
Tropicamide	CHRM2	target	antagonist	
Brompheniramine	CHRM2	target	antagonist	
Cocaine	CHRM2	target	antagonist	
Maprotiline	CHRM2	target	antagonist	
Glycopyrronium	CHRM2	target	binder	
Bethanechol	CHRM2	target	agonist	
Tolterodine	CHRM2	target	antagonist	
Oxybutynin	CHRM2	target	antagonist	
Promethazine	CHRM2	target	antagonist	
Diphenhydramine	CHRM2	target	antagonist	
Pilocarpine	CHRM2	target	agonist	
Doxacurium chloride	CHRM2	target	antagonist	
Doxepin	CHRM2	target	antagonist	
Flavoxate	CHRM2	target	antagonist	
Desipramine	CHRM2	target	antagonist	
Quetiapine	CHRM2	target	antagonist	
Mivacurium	CHRM2	target	antagonist|partial agonist	
Diphenidol	CHRM2	target	antagonist	
Aripiprazole	CHRM2	target	antagonist	
Chlorprothixene	CHRM2	target	antagonist	
Metocurine	CHRM2	target	antagonist	
Pancuronium	CHRM2	target	antagonist	
Pipecuronium	CHRM2	target	antagonist	
Methotrimeprazine	CHRM2	target	antagonist	
Tiotropium	CHRM2	target	antagonist	
Solifenacin	CHRM2	target	antagonist	
ALKS 27	CHRM2	target		
Fesoterodine	CHRM2	target	antagonist	
Dimetindene	CHRM2	target	antagonist	
Aclidinium	CHRM2	target	antagonist	
Umeclidinium	CHRM2	target	antagonist	
Sildenafil	PDE5A	target	inhibitor	
Theophylline	PDE5A	target	inhibitor	
Pentoxifylline	PDE5A	target	inhibitor	
Tadalafil	PDE5A	target	inhibitor	
Vardenafil	PDE5A	target	inhibitor	
Dipyridamole	PDE5A	target	inhibitor	
Guanosine-5'-Monophosphate	PDE5A	target		
Gamma-Glutamyl[S-(2-Iodobenzyl)Cysteinyl]Glycine	PDE5A	target		
Citric Acid	PDE5A	target		
OSI-461	PDE5A	target		
Avanafil	PDE5A	target	inhibitor	
Udenafil	PDE5A	target	inhibitor	
3-isobutyl-1-methyl-7H-xanthine	PDE5A	target		
5-ethoxy-4-(1-methyl-7-oxo-3-propyl-6,7-dihydro-1H-pyrazolo[4,3-d]pyrimidin-5-yl)thiophene-2-sulfonamide	PDE5A	target		
Sildenafil	PDE6G	target	inhibitor	
Vardenafil	PDE6G	target	allosteric modulator	
3-isobutyl-1-methyl-7H-xanthine	PDE6G	target		
Sildenafil	PDE6H	target	inhibitor	
Vardenafil	PDE6H	target	allosteric modulator	
Dofetilide	KCNK2	target	inhibitor	
Dronedarone	KCNK2	target	inhibitor	
Dofetilide	KCNJ12	target	inhibitor	
Reserpine	SLC18A1	target		
Norepinephrine	SLC18A1	target	binder	
Ephedra	SLC18A1	target	inhibitor	
MMDA	SLC18A1	target	inhibitor	
Methamphetamine	SLC18A1	target	inhibitor	
Azithromycin	unknown_915964	target	inhibitor	
Azithromycin	unknown_961496	target	inhibitor	
Azithromycin	unknown_915968	target	inhibitor	
Azithromycin	unknown_958554	target	inhibitor	
Quinupristin	unknown_915968	target	inhibitor	
Quinupristin	unknown_958554	target	inhibitor	
Ticlopidine	P2RY12	target	antagonist	
Treprostinil	P2RY12	target	agonist	
Clopidogrel	P2RY12	target	antagonist	
Epoprostenol	P2RY12	target	agonist	
AZD6140	P2RY12	target		
Prasugrel	P2RY12	target	antagonist	
Cangrelor	P2RY12	target	inhibitor	
Ticagrelor	P2RY12	target	inhibitor	
Adapalene	RARG	target	agonist	
Acitretin	RARG	target	agonist	
Alitretinoin	RARG	target	agonist	
Tretinoin	RARG	target	agonist	
Tazarotene	RARG	target	agonist	
Etretinate	RARG	target	agonist	
SR11254	RARG	target		
4-[3-Oxo-3-(5,5,8,8-Tetramethyl-5,6,7,8-Tetrahydro-Naphthalen-2-Yl)-Propenyl]-Benzoic Acid	RARG	target		
CD564	RARG	target		
Dodecyl-Alpha-D-Maltoside	RARG	target		
BMS184394	RARG	target		
R667	RARG	target		
LGD-1550	RARG	target		
R-3-FLUORO-4-[2-HYDROXY-2-(5,5,8,8-TETRAMETHYL-5,6,7,8,-TETRAHYDRO-NAPHTALEN-2-YL)-ACETYLAMINO]-BENZOIC ACID	RARG	target		
3-FLUORO-4-[2-HYDROXY-2-(5,5,8,8-TETRAMETHYL-5,6,7,8,-TETRAHYDRO-NAPHTALEN-2-YL)-ACETYLAMINO]-BENZOIC ACID	RARG	target		
Adapalene	RARB	target	agonist	
Acitretin	RARB	target	agonist	
Alitretinoin	RARB	target	agonist	
Tazarotene	RARB	target	agonist	
Etretinate	RARB	target	agonist	
TTNPB	RARB	target		
Tamibarotene	RARB	target	agonist	
LGD-1550	RARB	target		
Adapalene	RXRG	target	agonist	
Bexarotene	RXRG	target	agonist	
Acitretin	RXRG	target	agonist	
Alitretinoin	RXRG	target	agonist	
Tretinoin	RXRG	target	agonist	
Etretinate	RXRG	target	agonist	
Adapalene	RXRB	target	agonist	
Bexarotene	RXRB	target	agonist	
Acitretin	RXRB	target	agonist	
Alitretinoin	RXRB	target	agonist	
Tretinoin	RXRB	target	agonist	
Tazarotene	RXRB	target	agonist	
Etretinate	RXRB	target	agonist	
6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid	RXRB	target		
N-(2,2,2-TRIFLUOROETHYL)-N-{4-[2,2,2-TRIFLUORO-1-HYDROXY-1-(TRIFLUOROMETHYL)ETHYL]PHENYL}BENZENESULFONAMIDE	RXRB	target		
N-(TERT-BUTYL)-3,5-DIMETHYL-N'-[(5-METHYL-2,3-DIHYDRO-1,4-BENZODIOXIN-6-YL)CARBONYL]BENZOHYDRAZIDE	RXRB	target		
(2E,4E)-11-METHOXY-3,7,11-TRIMETHYLDODECA-2,4-DIENOIC ACID	RXRB	target		
Adapalene	RARA	target	agonist	
Acitretin	RARA	target	agonist	
Alitretinoin	RARA	target	agonist	
Tazarotene	RARA	target	agonist	
Etretinate	RARA	target	agonist	
Isotretinoin	RARA	target	other/unknown	
Tamibarotene	RARA	target	agonist	
LGD-1550	RARA	target		
Adapalene	RXRA	target	other/unknown	
Bexarotene	RXRA	target	agonist	
Acitretin	RXRA	target	agonist	
Alitretinoin	RXRA	target	agonist	
Etodolac	RXRA	target	other	
Etretinate	RXRA	target	agonist	
(5BETA)-PREGNANE-3,20-DIONE	RXRA	target		
2-chloro-5-nitro-N-phenylbenzamide	RXRA	target		
1-BENZYL-3-(4-METHOXYPHENYLAMINO)-4-PHENYLPYRROLE-2,5-DIONE	RXRA	target		
2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID	RXRA	target		
tributylstannanyl	RXRA	target		
Midodrine	ADRA1A	target	agonist	
Citalopram	ADRA1A	target	binder	
Ziprasidone	ADRA1A	target	antagonist	
Cabergoline	ADRA1A	target	binder	
Dapiprazole	ADRA1A	target	antagonist	
Amitriptyline	ADRA1A	target	antagonist	
Olanzapine	ADRA1A	target	antagonist	
Alfuzosin	ADRA1A	target	antagonist	
Clozapine	ADRA1A	target	antagonist	
Norepinephrine	ADRA1A	target	agonist	
Mirtazapine	ADRA1A	target	binder	
Phenylephrine	ADRA1A	target		
Phenylpropanolamine	ADRA1A	target	agonist	
Loxapine	ADRA1A	target	binder	
Promazine	ADRA1A	target	antagonist	
Dipivefrin	ADRA1A	target	agonist	
Droperidol	ADRA1A	target	antagonist	
Prazosin	ADRA1A	target	antagonist	
Imipramine	ADRA1A	target	antagonist	
Chlorpromazine	ADRA1A	target	antagonist	
Nortriptyline	ADRA1A	target	antagonist	
Amoxapine	ADRA1A	target	antagonist	
Clonidine	ADRA1A	target	agonist	
Doxazosin	ADRA1A	target	antagonist	
Metaraminol	ADRA1A	target	agonist	
Nicardipine	ADRA1A	target	antagonist	
Trazodone	ADRA1A	target	antagonist	
Epinephrine	ADRA1A	target	agonist	
Thioridazine	ADRA1A	target	antagonist	
Phentolamine	ADRA1A	target	antagonist	
Ergotamine	ADRA1A	target	partial agonist	
Nicergoline	ADRA1A	target	antagonist	
Tamsulosin	ADRA1A	target	antagonist	
Methoxamine	ADRA1A	target	agonist	
Trimipramine	ADRA1A	target	antagonist	
Risperidone	ADRA1A	target	antagonist	
Epinastine	ADRA1A	target	unknown	
Propiomazine	ADRA1A	target	antagonist	
Tolazoline	ADRA1A	target	antagonist	
Fenoldopam	ADRA1A	target		
Trifluoperazine	ADRA1A	target	antagonist	
Pseudoephedrine	ADRA1A	target	agonist	
Benzphetamine	ADRA1A	target	agonist	
Flupentixol	ADRA1A	target	antagonist	
Phenoxybenzamine	ADRA1A	target	antagonist	
Oxymetazoline	ADRA1A	target	agonist	
Apraclonidine	ADRA1A	target	agonist	
Promethazine	ADRA1A	target	unknown	
Carvedilol	ADRA1A	target	antagonist	
Doxepin	ADRA1A	target	antagonist	
Nefazodone	ADRA1A	target	antagonist	
Terazosin	ADRA1A	target	antagonist	
Escitalopram	ADRA1A	target	antagonist	
Pergolide	ADRA1A	target	agonist	
Bromocriptine	ADRA1A	target	agonist	
Quetiapine	ADRA1A	target	antagonist	
Aripiprazole	ADRA1A	target	antagonist	
Ergonovine	ADRA1A	target	agonist	
Paliperidone	ADRA1A	target	antagonist	
Bevantolol	ADRA1A	target	antagonist	
Ephedrine	ADRA1A	target		
Methotrimeprazine	ADRA1A	target	antagonist	
4-Methoxyamphetamine	ADRA1A	target	agonist	
Dextroamphetamine	ADRA1A	target		
Phendimetrazine	ADRA1A	target	agonist	
Acepromazine	ADRA1A	target	antagonist	
Thioproperazine	ADRA1A	target	antagonist	
Zuclopenthixol	ADRA1A	target	antagonist	
Dronedarone	ADRA1A	target	antagonist	
Iloperidone	ADRA1A	target	antagonist	
R450	ADRA1A	target		
Epicept NP-1	ADRA1A	target		
Sertindole	ADRA1A	target		
Silodosin	ADRA1A	target	antagonist	
Asenapine	ADRA1A	target	antagonist	
Droxidopa	ADRA1A	target	agonist	
Xylometazoline	ADRA1A	target	agonist	
Isometheptene	ADRA1A	target	agonist	
Naphazoline	ADRA1A	target	agonist	
Tetryzoline	ADRA1A	target	agonist	
Cirazoline	ADRA1A	target	agonist	
Midodrine	ADRA1B	target	agonist	
Ziprasidone	ADRA1B	target	antagonist	
Cabergoline	ADRA1B	target	binder	
Dapiprazole	ADRA1B	target	antagonist	
Amitriptyline	ADRA1B	target	antagonist	
Olanzapine	ADRA1B	target	antagonist	
Alfuzosin	ADRA1B	target	antagonist	
Clozapine	ADRA1B	target	antagonist	
Norepinephrine	ADRA1B	target	agonist	
Phenylephrine	ADRA1B	target		
Loxapine	ADRA1B	target	binder	
Promazine	ADRA1B	target	antagonist	
Prazosin	ADRA1B	target	antagonist	
Imipramine	ADRA1B	target	antagonist	
Chlorpromazine	ADRA1B	target	antagonist	
Nortriptyline	ADRA1B	target	antagonist	
Clonidine	ADRA1B	target	agonist	
Doxazosin	ADRA1B	target	antagonist	
Nicardipine	ADRA1B	target	antagonist	
Epinephrine	ADRA1B	target	agonist	
Thioridazine	ADRA1B	target	antagonist	
Ergotamine	ADRA1B	target	partial agonist	
Tamsulosin	ADRA1B	target	antagonist	
Methoxamine	ADRA1B	target	agonist	
Trimipramine	ADRA1B	target	antagonist	
Risperidone	ADRA1B	target	antagonist	
Modafinil	ADRA1B	target	partial agonist	
Propiomazine	ADRA1B	target	antagonist	
Fenoldopam	ADRA1B	target		
Phenoxybenzamine	ADRA1B	target	antagonist	
Oxymetazoline	ADRA1B	target	agonist	
Carvedilol	ADRA1B	target	antagonist	
Doxepin	ADRA1B	target	antagonist	
Nefazodone	ADRA1B	target	other/unknown	
Terazosin	ADRA1B	target	antagonist	
Pergolide	ADRA1B	target	agonist	
Bromocriptine	ADRA1B	target	agonist	
Quetiapine	ADRA1B	target	antagonist	
Aripiprazole	ADRA1B	target	antagonist	
Lisdexamfetamine	ADRA1B	target	antagonist	
Paliperidone	ADRA1B	target	antagonist	
Methotrimeprazine	ADRA1B	target	antagonist	
Dextroamphetamine	ADRA1B	target	antagonist	
Phendimetrazine	ADRA1B	target	agonist	
Propericiazine	ADRA1B	target	antagonist	
Acepromazine	ADRA1B	target	antagonist	
Thioproperazine	ADRA1B	target	antagonist	
Dronedarone	ADRA1B	target	antagonist	
R450	ADRA1B	target		
Epicept NP-1	ADRA1B	target		
Sertindole	ADRA1B	target		
Silodosin	ADRA1B	target	antagonist	
Droxidopa	ADRA1B	target	agonist	
Xylometazoline	ADRA1B	target	agonist	
Brexpiprazole	ADRA1B	target	antagonist	
Cirazoline	ADRA1B	target	partial agonist	
Midodrine	ADRA1D	target	agonist	
Cabergoline	ADRA1D	target	binder	
Dapiprazole	ADRA1D	target	antagonist	
Amitriptyline	ADRA1D	target	antagonist	
Alfuzosin	ADRA1D	target	antagonist	
Norepinephrine	ADRA1D	target	agonist	
Phenylephrine	ADRA1D	target		
Promazine	ADRA1D	target	antagonist	
Prazosin	ADRA1D	target	antagonist	
Imipramine	ADRA1D	target	antagonist	
Nortriptyline	ADRA1D	target	antagonist	
Clonidine	ADRA1D	target	agonist	
Doxazosin	ADRA1D	target	antagonist	
Nicardipine	ADRA1D	target	antagonist	
Epinephrine	ADRA1D	target	antagonist	
Ergotamine	ADRA1D	target	partial agonist	
Tamsulosin	ADRA1D	target	antagonist	
Methoxamine	ADRA1D	target	binder	
Propiomazine	ADRA1D	target	antagonist	
Fenoldopam	ADRA1D	target		
Phenoxybenzamine	ADRA1D	target	antagonist	
Oxymetazoline	ADRA1D	target	agonist	
Carvedilol	ADRA1D	target	antagonist	
Doxepin	ADRA1D	target	antagonist	
Terazosin	ADRA1D	target	antagonist	
Pergolide	ADRA1D	target	agonist	
Bromocriptine	ADRA1D	target	agonist	
Quetiapine	ADRA1D	target	antagonist	
Methotrimeprazine	ADRA1D	target	antagonist	
Dronedarone	ADRA1D	target		
R450	ADRA1D	target		
Epicept NP-1	ADRA1D	target		
Sertindole	ADRA1D	target		
Silodosin	ADRA1D	target	antagonist	
Droxidopa	ADRA1D	target	agonist	
Xylometazoline	ADRA1D	target	agonist	
Cirazoline	ADRA1D	target	partial agonist	
Remikiren	REN	target	inhibitor	
Dimethylformamide	REN	target		
1-Hydroxy-3-Methylbutane	REN	target		
3-Phenyl-1,2-Propandiol	REN	target		
2-Methyl-3-(2-Aminothiazolo)Propanal	REN	target		
Enalkiren	REN	target	inhibitor	
2-Cyclopropylmethylenepropanal	REN	target		
1-Methyl-2-Oxy-5,5-Dimethyl Pyrrolidine	REN	target		
N-Methyl-N-(Methylbenzyl)Formamide	REN	target		
1-Hydroxy-2-Amino-3-Cyclohexylpropane	REN	target		
SPP1148	REN	target		
N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOTHIAZIN-4-YL]ETHYL}ACETAMIDE	REN	target		
6-ETHYL-5-[9-(3-METHOXYPROPYL)-9H-CARBAZOL-2-YL]PYRIMIDINE-2,4-DIAMINE	REN	target		
N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOXAZIN-4-YL]ETHYL}ACETAMIDE	REN	target		
(2S)-6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2-(3,5-DIFLUOROPHENYL)-4-(3-METHOXYPROPYL)-2H-1,4-BENZOXAZIN-3(4H)-ONE	REN	target		
6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-4-(3-METHOXYPROPYL)-2,2-DIMETHYL-2H-1,4-BENZOXAZIN-3(4H)-ONE	REN	target		
5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-ETHYLPYRIMIDINE-2,4-DIAMINE	REN	target		
6-ethyl-5-[(2S)-1-(3-methoxypropyl)-2-phenyl-1,2,3,4-tetrahydroquinolin-7-yl]pyrimidine-2,4-diamine	REN	target		
Aliskiren	REN	target	inhibitor	
Pantoprazole	ATP4A	target	inhibitor	
Omeprazole	ATP4A	target	inhibitor	
Lansoprazole	ATP4A	target	inhibitor	
Esomeprazole	ATP4A	target	inhibitor	
Rabeprazole	ATP4A	target	inhibitor	
TAK-390MR	ATP4A	target		
Torasemide	SLC12A1	target	inhibitor	
Methyclothiazide	SLC12A1	target	inhibitor	
Chlorthalidone	SLC12A1	target	inhibitor	
Chlormerodrin	SLC12A1	target	inducer	
Furosemide	SLC12A1	target	inhibitor	
Potassium Chloride	SLC12A1	target	binder	
Potassium Chloride	SLC12A1	transporter	substrate	
Hydroflumethiazide	SLC12A1	target	inhibitor	
Bumetanide	SLC12A1	target	inhibitor	
Etacrynic acid	SLC12A1	target	inhibitor	
Trichlormethiazide	SLC12A1	target	inhibitor	
Quinethazone	SLC12A1	target	inhibitor	
Piretanide	SLC12A1	target	inhibitor	
Citalopram	HRH1	target	binder	
Benzatropine	HRH1	target	antagonist	
Ziprasidone	HRH1	target	antagonist	
Clemastine	HRH1	target	antagonist	
Amitriptyline	HRH1	target	antagonist	
Olanzapine	HRH1	target	antagonist	
Cetirizine	HRH1	target	antagonist	
Terfenadine	HRH1	target	antagonist	
Buclizine	HRH1	target	antagonist	
Clozapine	HRH1	target	antagonist	
Doxylamine	HRH1	target	antagonist	
Mirtazapine	HRH1	target	antagonist	
Dexbrompheniramine	HRH1	target	antagonist	
Loxapine	HRH1	target	binder	
Promazine	HRH1	target	antagonist	
Triprolidine	HRH1	target	antagonist	
Cyproheptadine	HRH1	target	antagonist	
Loratadine	HRH1	target	antagonist	
Imipramine	HRH1	target	antagonist	
Chlorpromazine	HRH1	target	antagonist	
Nortriptyline	HRH1	target	antagonist	
Amoxapine	HRH1	target	antagonist	
Hydroxyzine	HRH1	target	antagonist	
Cinnarizine	HRH1	target	antagonist	
Astemizole	HRH1	target	antagonist	
Trazodone	HRH1	target	antagonist	
Azatadine	HRH1	target	antagonist	
Trimipramine	HRH1	target	antagonist	
Risperidone	HRH1	target	antagonist	
Meclizine	HRH1	target	antagonist	
Carbinoxamine	HRH1	target	antagonist	
Epinastine	HRH1	target	antagonist	
Benzquinamide	HRH1	target	antagonist	
Olopatadine	HRH1	target	antagonist	
Propiomazine	HRH1	target	antagonist	
Tripelennamine	HRH1	target	antagonist	
Tolazoline	HRH1	target	agonist	
Brompheniramine	HRH1	target	antagonist	
Methdilazine	HRH1	target	antagonist	
Ketotifen	HRH1	target	antagonist	
Maprotiline	HRH1	target	antagonist	
Fexofenadine	HRH1	target	antagonist	
Desloratadine	HRH1	target	antagonist	
Azelastine	HRH1	target	antagonist	
Dimenhydrinate	HRH1	target	antagonist	
Promethazine	HRH1	target	antagonist	
Mequitazine	HRH1	target	antagonist	
Diphenhydramine	HRH1	target	antagonist	
Emedastine	HRH1	target	antagonist	
Levocabastine	HRH1	target	antagonist	
Chlorphenamine	HRH1	target	antagonist	
Doxepin	HRH1	target	antagonist	
Diphenylpyraline	HRH1	target	antagonist	
Desipramine	HRH1	target	antagonist	
Orphenadrine	HRH1	target	antagonist	
Escitalopram	HRH1	target	antagonist	
Cyclizine	HRH1	target	antagonist	
Quetiapine	HRH1	target	antagonist	
Bromodiphenhydramine	HRH1	target	antagonist	
Aripiprazole	HRH1	target	antagonist	
Chlorprothixene	HRH1	target	antagonist	
Alimemazine	HRH1	target	antagonist	
Paliperidone	HRH1	target	agonist	
Methotrimeprazine	HRH1	target	antagonist	
Aceprometazine	HRH1	target	antagonist	
Phenindamine	HRH1	target	antagonist	
Pheniramine	HRH1	target	antagonist	
Zuclopenthixol	HRH1	target	antagonist	
Clofedanol	HRH1	target	antagonist	
Flunarizine	HRH1	target	antagonist	
Bepotastine	HRH1	target	antagonist	
Tesmilifene	HRH1	target	antagonist	
Iloperidone	HRH1	target	antagonist	
HY10275	HRH1	target		
OBE101	HRH1	target		
SO-101	HRH1	target		
Histamine	HRH1	target	agonist	
Epicept NP-1	HRH1	target		
Cariprazine	HRH1	target	antagonist	
Mianserin	HRH1	target	antagonist	
Asenapine	HRH1	target	antagonist	
Levocetirizine	HRH1	target	antagonist|inhibitor	
Esmirtazapine	HRH1	target	inverse agonist	
Mepyramine	HRH1	target	antagonist	
Betahistine	HRH1	target	agonist	
Alcaftadine	HRH1	target	antagonist	
Antazoline	HRH1	target	antagonist	
Chloropyramine	HRH1	target	antagonist	
Dimetindene	HRH1	target	antagonist	
Isothipendyl	HRH1	target	antagonist	
Chlorcyclizine	HRH1	target	antagonist	
Butriptyline	HRH1	target	antagonist	
Acrivastine	HRH1	target	antagonist	
Dexchlorpheniramine maleate	HRH1	target	antagonist	
Bilastine	HRH1	target	antagonist	
Tiapride	HRH1	target	antagonist	
Eletriptan	HTR1D	target	agonist	
Ziprasidone	HTR1D	target	antagonist	
Cabergoline	HTR1D	target	agonist	
Ropinirole	HTR1D	target	agonist	
Zolmitriptan	HTR1D	target	agonist	
Dihydroergotamine	HTR1D	target	agonist	
Amitriptyline	HTR1D	target	binder	
Olanzapine	HTR1D	target	antagonist	
Clozapine	HTR1D	target	antagonist	
Loxapine	HTR1D	target	binder	
Pramipexole	HTR1D	target	unknown	
Lisuride	HTR1D	target	agonist	
Sumatriptan	HTR1D	target	agonist	
Ergotamine	HTR1D	target	agonist	
Apomorphine	HTR1D	target	agonist	
Trimipramine	HTR1D	target	binder	
Risperidone	HTR1D	target	antagonist	
Almotriptan	HTR1D	target	agonist	
Naratriptan	HTR1D	target	agonist	
Rizatriptan	HTR1D	target	agonist	
Frovatriptan	HTR1D	target	agonist	
Pergolide	HTR1D	target	agonist	
Bromocriptine	HTR1D	target	agonist	
Quetiapine	HTR1D	target	other/unknown	
Aripiprazole	HTR1D	target	antagonist	
Paliperidone	HTR1D	target	antagonist	
Yohimbine	HTR1D	target	antagonist	
MAP-0004	HTR1D	target		
NXN-188	HTR1D	target		
Eletriptan	HTR1B	target	agonist	
Ziprasidone	HTR1B	target	antagonist	
Methysergide	HTR1B	target	binder	
Cabergoline	HTR1B	target	agonist	
Ropinirole	HTR1B	target	agonist	
Zolmitriptan	HTR1B	target	agonist	
Dihydroergotamine	HTR1B	target	agonist	
Amitriptyline	HTR1B	target	binder	
Olanzapine	HTR1B	target	antagonist	
Clozapine	HTR1B	target	antagonist	
Loxapine	HTR1B	target	binder	
